"","politician","polltype","subgroup","start_date","end_date","pollster_rating_name","sample_size","raw_sample_size","population","weight","approve","disapprove","approve_adjusted","disapprove_adjusted","tracking","url","poll_id","question_id","created_at","timestamp","pollster_rating_id","subpopulation"
"96","Donald Trump",NA,NA,"12/16/20","12/22/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73885,138616,"12/23/20 15:37",NA,218,NA
"97","Donald Trump",NA,NA,"12/16/20","12/22/20","Public Opinion Strategies",1000,NA,"lv",NA,47,53,NA,NA,NA,"https://www.conservativeenergynetwork.org/wp-content/uploads/2021/01/201002-Clean-Energy-National-Online-Survey-Interview-Schedule.pdf",74216,139264,"1/18/21 14:39",NA,260,NA
"98","Donald Trump",NA,NA,"12/17/20","12/21/20","Rasmussen Reports",1500,NA,"lv",NA,45,53,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73861,138558,"12/22/20 09:16",NA,277,NA
"99","Donald Trump",NA,NA,"12/15/20","12/21/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73884,138615,"12/23/20 15:37",NA,218,NA
"100","Donald Trump",NA,NA,"12/18/20","12/20/20","Morning Consult",1995,NA,"rv",NA,41,57,NA,NA,NA,"https://www.politico.com/f/?id=00000176-8856-d162-a7ff-e95e18380000",73859,138538,"12/22/20 08:37",NA,218,NA
"101","Donald Trump",NA,NA,"12/17/20","12/20/20","American Research Group",1100,NA,"a",NA,41,56,NA,NA,NA,"https://americanresearchgroup.com/economy/",73841,138511,"12/21/20 10:11",NA,9,NA
"102","Donald Trump",NA,NA,"12/17/20","12/20/20","American Research Group",991,NA,"rv",NA,41,56,NA,NA,NA,"https://americanresearchgroup.com/economy/",73841,138512,"12/21/20 10:12",NA,9,NA
"103","Donald Trump",NA,NA,"12/17/20","12/20/20","Morning Consult",2200,NA,"a",NA,41,55,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/21132526/2012111_crosstabs_MC_FEATURES_YEAR_IN_REVIEW_Adults_v1_AUTO.pdf",73872,138576,"12/23/20 09:15",NA,218,NA
"104","Donald Trump",NA,NA,"12/16/20","12/20/20","Rasmussen Reports",1500,NA,"lv",NA,46,52,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73837,138506,"12/21/20 09:29",NA,277,NA
"105","Donald Trump",NA,NA,"12/16/20","12/20/20","Suffolk University",1000,NA,"rv",NA,44.7,51.7,NA,NA,NA,"https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2020/12_23_2020_tables_pdftxt.pdf",73887,138619,"12/24/20 09:01",NA,323,NA
"106","Donald Trump",NA,NA,"12/14/20","12/20/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73883,138614,"12/23/20 15:36",NA,218,NA
"107","Donald Trump",NA,NA,"12/17/20","12/19/20","Morning Consult",2201,NA,"a",NA,39,57,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/21144114/201296_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf",73857,138534,"12/21/20 19:23",NA,218,NA
"108","Donald Trump",NA,NA,"12/16/20","12/19/20","Morning Consult",2200,NA,"a",NA,40,56,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2021/01/11154920/2012104_crosstabs_MC_ENTERTAINMENT_DISCOVERY_Adults_v1.pdf",74168,139110,"1/12/21 09:07",NA,218,NA
"109","Donald Trump",NA,NA,"12/13/20","12/19/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73882,138613,"12/23/20 15:36",NA,218,NA
"110","Donald Trump",NA,NA,"12/12/20","12/18/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73881,138612,"12/23/20 15:36",NA,218,NA
"111","Donald Trump",NA,NA,"12/15/20","12/17/20","Rasmussen Reports",1500,NA,"lv",NA,48,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73832,138494,"12/18/20 09:13",NA,277,NA
"112","Donald Trump",NA,NA,"12/11/20","12/17/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73880,138611,"12/23/20 15:36",NA,218,NA
"113","Donald Trump",NA,NA,"12/1/20","12/17/20","Gallup",1018,NA,"a",NA,39,57,NA,NA,NA,"https://news.gallup.com/poll/328106/public-mood-sours-satisfied-approve-trump.aspx",73850,138523,"12/21/20 13:10",NA,112,NA
"114","Donald Trump",NA,NA,"12/14/20","12/16/20","Rasmussen Reports",1500,NA,"lv",NA,51,48,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73805,138456,"12/17/20 09:10",NA,277,NA
"115","Donald Trump",NA,NA,"12/10/20","12/16/20","Morning Consult",31920,NA,"rv",NA,41,53,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73879,138610,"12/23/20 15:35",NA,218,NA
"116","Donald Trump",NA,NA,"12/13/20","12/15/20","YouGov",1500,NA,"a",NA,42,53,NA,NA,NA,"https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf",73791,138392,"12/16/20 10:48",NA,391,NA
"117","Donald Trump",NA,NA,"12/13/20","12/15/20","YouGov",1264,NA,"rv",NA,44,53,NA,NA,NA,"https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf",73791,138393,"12/16/20 10:48",NA,391,NA
"118","Donald Trump",NA,NA,"12/13/20","12/15/20","Rasmussen Reports",1500,NA,"lv",NA,48,51,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73794,138396,"12/16/20 10:49",NA,277,NA
"119","Donald Trump",NA,NA,"12/10/20","12/15/20","Morning Consult",6000,NA,"a",NA,40,57,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/16113314/201259_crosstabs_MC_HEALTH_COVID_VACCINE_Adults_v2.pdf",73802,138450,"12/16/20 22:30",NA,218,NA
"120","Donald Trump",NA,NA,"12/9/20","12/15/20","Morning Consult",31920,NA,"rv",NA,41,53,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73817,138470,"12/17/20 10:03",NA,218,NA
"121","Donald Trump",NA,NA,"12/11/20","12/14/20","Morning Consult",1990,NA,"rv",NA,41,57,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/16075332/201267_crosstabs_POLITICO_RVs_v1_AUTO.pdf",73793,138395,"12/16/20 10:49",NA,218,NA
"122","Donald Trump",NA,NA,"12/11/20","12/14/20","Ipsos",1336,NA,"a",NA,41,55,NA,NA,NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_16_2020.pdf",73800,138446,"12/16/20 16:53",NA,154,NA
"123","Donald Trump",NA,NA,"12/11/20","12/14/20","Ipsos",1113,NA,"rv",NA,42,56,NA,NA,NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_16_2020.pdf",73800,138447,"12/16/20 16:54",NA,154,NA
"124","Donald Trump",NA,NA,"12/10/20","12/14/20","Rasmussen Reports",1500,NA,"lv",NA,47,52,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73756,138344,"12/15/20 09:26",NA,277,NA
"125","Donald Trump",NA,NA,"12/10/20","12/14/20","Global Strategy Group/GBAO (Navigator Research)",1003,NA,"rv",NA,43,55,NA,NA,NA,"https://navigatorresearch.org/wp-content/uploads/2020/12/Navigator-Update-12.16.2020.pdf",73790,138391,"12/16/20 07:51",NA,413,NA
"126","Donald Trump",NA,NA,"12/8/20","12/14/20","Morning Consult",31920,NA,"rv",NA,41,53,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73816,138469,"12/17/20 10:03",NA,218,NA
"127","Donald Trump",NA,NA,"12/10/20","12/13/20","Morning Consult",2200,NA,"a",NA,40,55,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/15173121/201266_crosstabs_MC_SPORTS_SUPER_BOWL_Adults_v1.pdf",73803,138452,"12/17/20 08:56",NA,218,NA
"128","Donald Trump",NA,NA,"12/10/20","12/13/20","Morning Consult",2200,NA,"a",NA,42,54,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/17134636/201262_crosstabs_MC_TECH_TECH_PANDEMIC_POWER_Adults_v1.pdf",73829,138489,"12/17/20 21:19",NA,218,NA
"129","Donald Trump",NA,NA,"12/9/20","12/13/20","Rasmussen Reports",1500,NA,"lv",NA,46,52,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73704,138269,"12/14/20 09:09",NA,277,NA
"130","Donald Trump",NA,NA,"12/9/20","12/13/20","McLaughlin & Associates",1000,NA,"lv",NA,48,52,NA,NA,NA,"https://mclaughlinonline.com/pols/wp-content/uploads/2020/12/National-Monthly-December-For-Release-1.pdf",73755,138331,"12/14/20 20:08",NA,203,NA
"131","Donald Trump",NA,NA,"12/7/20","12/13/20","Morning Consult",31920,NA,"rv",NA,41,53,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73815,138468,"12/17/20 10:03",NA,218,NA
"132","Donald Trump",NA,NA,"12/6/20","12/12/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73814,138467,"12/17/20 10:03",NA,218,NA
"133","Donald Trump",NA,NA,"12/5/20","12/11/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73813,138466,"12/17/20 10:02",NA,218,NA
"134","Donald Trump",NA,NA,"12/8/20","12/10/20","Rasmussen Reports",1500,NA,"lv",NA,49,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73619,138151,"12/11/20 09:04",NA,277,NA
"135","Donald Trump",NA,NA,"12/8/20","12/10/20","Morning Consult",2200,NA,"a",NA,40,55,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/11152851/201242_crosstabs_MC_ENTERTAINMENT_HOLIDAY_MOVIE_POSTERS_Adults_v1.pdf",73754,138330,"12/14/20 20:08",NA,218,NA
"136","Donald Trump",NA,NA,"12/4/20","12/10/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73812,138465,"12/17/20 10:02",NA,218,NA
"137","Donald Trump",NA,NA,"12/8/20","12/9/20","Zogby Analytics",892,NA,"lv",NA,51,47,NA,NA,NA,"https://zogbyanalytics.com/news/970-the-zogby-poll-biden-s-job-approval-as-president-elect-is-strong-30-of-democrats-approve-of-the-job-trump-is-doing-nearly-a-third-of-republicans-approve-of-biden-s-job-as-president-elect",73758,138349,"12/15/20 10:49",NA,395,NA
"138","Donald Trump",NA,NA,"12/7/20","12/9/20","Rasmussen Reports",1500,NA,"lv",NA,49,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73564,138066,"12/10/20 09:11",NA,277,NA
"139","Donald Trump",NA,NA,"12/6/20","12/9/20","Beacon Research/Shaw & Co. Research",1007,NA,"rv",NA,47,52,NA,NA,NA,"https://static.foxnews.com/foxnews.com/content/uploads/2020/12/Fox_December-6-9-2020_National_Topline_December-11-Release.pdf",73701,138261,"12/11/20 22:18",NA,103,NA
"140","Donald Trump",NA,NA,"12/3/20","12/9/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73811,138464,"12/17/20 10:02",NA,218,NA
"141","Donald Trump",NA,NA,"12/6/20","12/8/20","YouGov",1500,NA,"a",NA,40,52,NA,NA,NA,"https://docs.cdn.yougov.com/16pm5nhx8r/econTabReport.pdf",73553,138017,"12/9/20 10:35",NA,391,NA
"142","Donald Trump",NA,NA,"12/6/20","12/8/20","Rasmussen Reports",1500,NA,"lv",NA,50,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73555,138019,"12/9/20 10:36",NA,277,NA
"143","Donald Trump",NA,NA,"12/2/20","12/8/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73594,138098,"12/10/20 10:43",NA,218,NA
"144","Donald Trump",NA,NA,"12/2/20","12/8/20","Ipsos",4419,NA,"a",NA,41,55,NA,NA,NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_10_2020.pdf",73617,138147,"12/10/20 17:13",NA,154,NA
"145","Donald Trump",NA,NA,"12/2/20","12/8/20","Ipsos",3812,NA,"rv",NA,42,56,NA,NA,NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_10_2020.pdf",73617,138148,"12/10/20 17:13",NA,154,NA
"146","Donald Trump",NA,NA,"12/6/20","12/7/20","Emerson College",1277,NA,"rv",NA,46.4,47.8,NA,NA,NA,"https://emersonpolling.reportablenews.com/pr/december-national-poll-trump-ends-2020-where-he-started",73534,137976,"12/8/20 12:13",NA,88,NA
"147","Donald Trump",NA,NA,"12/6/20","12/7/20","Data for Progress",1230,NA,"lv",NA,46,53,NA,NA,NA,"https://www.filesforprogress.org/datasets/2021/1/dfp_historical_trump_approval.pdf",74186,139139,"1/12/21 13:06",NA,522,NA
"148","Donald Trump",NA,NA,"12/3/20","12/7/20","Rasmussen Reports",1500,NA,"lv",NA,49,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73529,137961,"12/8/20 09:06",NA,277,NA
"149","Donald Trump",NA,NA,"12/3/20","12/7/20","Harris Insights & Analytics",3785,NA,"rv",NA,49,51,NA,NA,NA,"https://thehill.com/hilltv/what-americas-thinking/529691-poll-trump-approval-steady-at-49-percent",73561,138106,"12/10/20 14:08",NA,133,NA
"150","Donald Trump",NA,NA,"12/3/20","12/7/20","Morning Consult",2201,NA,"a",NA,41,55,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/10150539/201222_crosstabs_MC_SPORTS_ATHLETE_BRANDS_Adults_v1.pdf",73618,138149,"12/10/20 17:17",NA,218,NA
"151","Donald Trump",NA,NA,"12/3/20","12/7/20","AP-NORC",1117,NA,"a",NA,40,58,NA,NA,NA,"https://apnorc.org/wp-content/uploads/2020/12/topline-_holiday.pdf",73836,138505,"12/21/20 09:29",NA,397,NA
"152","Donald Trump",NA,NA,"12/1/20","12/7/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73593,138097,"12/10/20 10:43",NA,218,NA
"153","Donald Trump",NA,NA,"12/1/20","12/7/20","Quinnipiac University",978,NA,"rv",NA,44,51,NA,NA,NA,"https://poll.qu.edu/poll-release?releaseid=3734",73596,138107,"12/10/20 14:08",NA,267,NA
"154","Donald Trump",NA,NA,"12/4/20","12/6/20","Morning Consult",2200,NA,"a",NA,40,56,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/07133951/201213_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf",73526,137952,"12/7/20 20:56",NA,218,NA
"155","Donald Trump",NA,NA,"12/4/20","12/6/20","Morning Consult",1900,NA,"rv",NA,40,58,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/09075433/201234_crosstabs_POLITICO_RVs_vFINAL_RG.pdf",73554,138018,"12/9/20 10:36",NA,218,NA
"156","Donald Trump",NA,NA,"12/4/20","12/6/20","Morning Consult",2200,NA,"a",NA,40,56,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/09135635/201234_crosstabs_MC_ENTERTAINMENT_COVID_TV_SHOWS_Adults_v1-1.pdf",73562,138062,"12/10/20 08:40",NA,218,NA
"157","Donald Trump",NA,NA,"12/2/20","12/6/20","Rasmussen Reports",1500,NA,"lv",NA,48,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73502,137904,"12/7/20 09:18",NA,277,NA
"158","Donald Trump",NA,NA,"12/1/20","12/6/20","Marist College",1065,NA,"a",NA,43,52,NA,NA,NA,"http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3",73557,138050,"12/9/20 12:54",NA,183,NA
"159","Donald Trump",NA,NA,"12/1/20","12/6/20","Marist College",916,NA,"rv",NA,42,54,NA,NA,NA,"http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3",73557,138051,"12/9/20 12:54",NA,183,NA
"160","Donald Trump",NA,NA,"11/30/20","12/6/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73592,138096,"12/10/20 10:43",NA,218,NA
"161","Donald Trump",NA,NA,"12/3/20","12/5/20","Research Co.",1200,NA,"a",NA,42,54,NA,NA,NA,"https://researchco.ca/2020/12/09/uspoli-december2020/",73556,138049,"12/9/20 10:52",NA,449,NA
"162","Donald Trump",NA,NA,"11/29/20","12/5/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73591,138095,"12/10/20 10:43",NA,218,NA
"163","Donald Trump",NA,NA,"12/1/20","12/4/20","Morning Consult",2200,NA,"a",NA,39,56,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/12/08130244/201207_crosstabs_MC_TECH_COVID_CONTACT_TRACING_Adults_v1_AUTO.pdf",73552,138015,"12/8/20 13:59",NA,218,NA
"164","Donald Trump",NA,NA,"11/28/20","12/4/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73590,138094,"12/10/20 10:43",NA,218,NA
"165","Donald Trump",NA,NA,"12/1/20","12/3/20","Rasmussen Reports",1500,NA,"lv",NA,49,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73485,137845,"12/4/20 09:17",NA,277,NA
"166","Donald Trump",NA,NA,"11/27/20","12/3/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73589,138093,"12/10/20 10:43",NA,218,NA
"167","Donald Trump",NA,NA,"11/30/20","12/2/20","Rasmussen Reports",1500,NA,"lv",NA,50,48,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73437,137750,"12/3/20 09:01",NA,277,NA
"168","Donald Trump",NA,NA,"11/26/20","12/2/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73588,138092,"12/10/20 10:43",NA,218,NA
"169","Donald Trump",NA,NA,"11/30/20","12/1/20","Ipsos",1113,NA,"a",NA,38,59,NA,NA,NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_02_2020.pdf",73436,137748,"12/2/20 20:39",NA,154,NA
"170","Donald Trump",NA,NA,"11/30/20","12/1/20","Ipsos",958,NA,"rv",NA,37,62,NA,NA,NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_02_2020.pdf",73436,137749,"12/2/20 20:39",NA,154,NA
"171","Donald Trump",NA,NA,"11/29/20","12/1/20","Rasmussen Reports",1500,NA,"lv",NA,50,48,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73416,137614,"12/2/20 10:30",NA,277,NA
"172","Donald Trump",NA,NA,"11/25/20","12/1/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73462,137779,"12/3/20 10:42",NA,218,NA
"173","Donald Trump",NA,NA,"11/27/20","11/30/20","Harris Insights & Analytics",2825,NA,"rv",NA,50,50,NA,NA,NA,"https://thehill.com/hilltv/what-americas-thinking/528192-poll-trumps-job-approval-ticks-up-to-50-percent-post-election",73415,137613,"12/1/20 15:23",NA,133,NA
"174","Donald Trump",NA,NA,"11/24/20","11/30/20","Rasmussen Reports",1500,NA,"lv",NA,49,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73371,137534,"12/1/20 09:14",NA,277,NA
"175","Donald Trump",NA,NA,"11/24/20","11/30/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73461,137778,"12/3/20 10:42",NA,218,NA
"176","Donald Trump",NA,NA,"11/26/20","11/29/20","Morning Consult",2200,NA,"a",NA,41,55,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/11/30105909/2011106_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf",73411,137608,"12/1/20 14:39",NA,218,NA
"177","Donald Trump",NA,NA,"11/23/20","11/29/20","Rasmussen Reports",1500,NA,"lv",NA,49,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73346,137491,"11/30/20 09:30",NA,277,NA
"178","Donald Trump",NA,NA,"11/23/20","11/29/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73460,137777,"12/3/20 10:42",NA,218,NA
"179","Donald Trump",NA,NA,"11/22/20","11/28/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73459,137776,"12/3/20 10:42",NA,218,NA
"180","Donald Trump",NA,NA,"11/21/20","11/27/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73458,137775,"12/3/20 10:41",NA,218,NA
"181","Donald Trump",NA,NA,"11/20/20","11/26/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73457,137774,"12/3/20 10:41",NA,218,NA
"182","Donald Trump",NA,NA,"11/19/20","11/25/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73456,137773,"12/3/20 10:41",NA,218,NA
"183","Donald Trump",NA,NA,"11/22/20","11/24/20","Rasmussen Reports",1500,NA,"lv",NA,49,49,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73328,137460,"11/25/20 09:03",NA,277,NA
"184","Donald Trump",NA,NA,"11/21/20","11/24/20","YouGov",1500,NA,"rv",NA,43,55,NA,NA,NA,"https://docs.cdn.yougov.com/jy5um9f1tw/econTabReport.pdf",73331,137464,"11/25/20 09:24",NA,391,NA
"185","Donald Trump",NA,NA,"11/18/20","11/24/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73338,137474,"11/25/20 14:28",NA,218,NA
"186","Donald Trump",NA,NA,"11/21/20","11/23/20","Morning Consult",1990,NA,"rv",NA,43,55,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/11/24075325/2011112_crosstabs_POLITICO_RVs_v2.pdf",73283,137369,"11/24/20 08:44",NA,218,NA
"187","Donald Trump",NA,NA,"11/21/20","11/23/20","McLaughlin & Associates",1000,NA,"lv",NA,48,52,NA,NA,NA,"https://mclaughlinonline.com/pols/wp-content/uploads/2020/11/Newsmax-National-PPT-11-24-20-.pdf",73339,137475,"11/28/20 20:55",NA,203,NA
"188","Donald Trump",NA,NA,"11/20/20","11/23/20","Morning Consult",2201,NA,"a",NA,42,54,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/11/23164545/2011110_crosstabs_MC_ENTERTAINMENT_JEOPARDY_REFIELD_Adults_v1-1.pdf",73284,137370,"11/24/20 08:44",NA,218,NA
"189","Donald Trump",NA,NA,"11/19/20","11/23/20","Rasmussen Reports",1500,NA,"lv",NA,48,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73294,137392,"11/24/20 09:10",NA,277,NA
"190","Donald Trump",NA,NA,"11/19/20","11/23/20","Morning Consult",2200,NA,"a",NA,40,57,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/11/24152942/201193_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf",73327,137459,"11/24/20 21:12",NA,218,NA
"191","Donald Trump",NA,NA,"11/17/20","11/23/20","Morning Consult",31920,NA,"rv",NA,40,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73337,137473,"11/25/20 14:28",NA,218,NA
"192","Donald Trump",NA,NA,"11/18/20","11/22/20","Rasmussen Reports",1500,NA,"lv",NA,48,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",73254,137327,"11/23/20 09:27",NA,277,NA
"193","Donald Trump",NA,NA,"11/18/20","11/22/20","Morning Consult",2200,NA,"a",NA,42,55,NA,NA,NA,"https://assets.morningconsult.com/wp-uploads/2020/11/24162017/201191_crosstabs_MC_SPORTS_ARENA_COMFORT_Adults_v2_NM.pdf",73326,137458,"11/24/20 21:12",NA,218,NA
"194","Donald Trump",NA,NA,"11/16/20","11/22/20","Morning Consult",31920,NA,"rv",NA,41,54,NA,NA,TRUE,"https://morningconsult.com/form/global-leader-approval/#section-61",73336,137472,"11/25/20 14:28",NA,218,NA
